2026-02-09 10:34:50 | PID:31368  | [32mINFO[0m | root                 | setup_logging             | L112  | 📝 Logs guardándose en: logs\app_20260209.log
2026-02-09 10:59:53 | PID:2072   | [32mINFO[0m | root                 | setup_logging             | L136  | ================================================================================
2026-02-09 10:59:53 | PID:2072   | [32mINFO[0m | root                 | setup_logging             | L137  | 🚀 LOGGING INICIALIZADO | Host: cigarreros2025 | PID: 2072
2026-02-09 10:59:53 | PID:2072   | [32mINFO[0m | root                 | setup_logging             | L138  | ================================================================================
2026-02-09 10:59:53 | PID:2072   | [32mINFO[0m | __main__             | <module>                  | L127  | ================================================================================
2026-02-09 10:59:53 | PID:2072   | [32mINFO[0m | __main__             | <module>                  | L128  | 🤖 BOT HOST INICIANDO...
2026-02-09 10:59:53 | PID:2072   | [32mINFO[0m | __main__             | <module>                  | L129  | ================================================================================
2026-02-09 10:59:53 | PID:2072   | [32mINFO[0m | ConfigManager        | _find_config_file         | L113  | Archivo encontrado en: C:\Users\cigar\OneDrive\Desktop\BOT BUILD ESTABLE\dist\Launcher\CONFIG_GLOBAL\config.json
2026-02-09 10:59:53 | PID:2072   | [32mINFO[0m | ConfigManager        | _load_config              | L128  | Configuración cargada correctamente.
2026-02-09 10:59:53 | PID:2072   | [32mINFO[0m | sheets_manager       | __init__                  | L131  | ============================================================
2026-02-09 10:59:53 | PID:2072   | [32mINFO[0m | sheets_manager       | __init__                  | L132  | 📊 Inicializando SheetsManager...
2026-02-09 10:59:53 | PID:2072   | [32mINFO[0m | sheets_manager       | __init__                  | L133  | ============================================================
2026-02-09 10:59:53 | PID:2072   | [32mINFO[0m | sheets_manager       | _connect                  | L303  | 🔌 Conectando a Google Sheets...
2026-02-09 10:59:54 | PID:2072   | [32mINFO[0m | sheets_manager       | _connect                  | L342  | ✅ Conectado exitosamente a spreadsheet: 1vyoTRNRXoCWZlWdknOl...
2026-02-09 10:59:58 | PID:2072   | [32mINFO[0m | semaforo_monitor     | __init__                  | L44   | 🚦 SemaforoMonitor inicializado
2026-02-09 10:59:58 | PID:2072   | [32mINFO[0m | __main__             | <module>                  | L2044 | ================================================================================
2026-02-09 10:59:58 | PID:2072   | [32mINFO[0m | __main__             | <module>                  | L2045 | 🔐 INICIANDO SISTEMA DE HOST LOCK
2026-02-09 10:59:58 | PID:2072   | [32mINFO[0m | __main__             | <module>                  | L2046 | ================================================================================
2026-02-09 10:59:58 | PID:2072   | [32mINFO[0m | host_lock            | __init__                  | L90   | 🔐 HostLock: cigar@cigarreros2025 (PID:2072)
2026-02-09 10:59:59 | PID:2072   | [32mINFO[0m | host_lock            | try_acquire_host          | L133  | ♻️ Recuperando sesión
2026-02-09 11:00:01 | PID:2072   | [32mINFO[0m | __main__             | <module>                  | L2064 | ================================================================================
2026-02-09 11:00:01 | PID:2072   | [32mINFO[0m | __main__             | <module>                  | L2065 | 👑 HOST LOCK ADQUIRIDO: cigar@cigarreros2025 (PID:2072)
2026-02-09 11:00:01 | PID:2072   | [32mINFO[0m | __main__             | <module>                  | L2066 | ================================================================================
2026-02-09 11:00:02 | PID:2072   | [32mINFO[0m | semaforo_monitor     | start                     | L54   | ✅ Monitor iniciado (intervalo: 15s)
2026-02-09 11:00:02 | PID:2072   | [32mINFO[0m | __main__             | post_init                 | L2125 | 🚦 Monitor de semáforo iniciado
2026-02-09 11:00:02 | PID:2072   | [32mINFO[0m | __main__             | notify_superuser          | L506  | 📬 Notificación enviada al superusuario
2026-02-09 11:00:02 | PID:2072   | [32mINFO[0m | __main__             | setup_bot_commands        | L727  | ✅ Menú de comandos configurado
2026-02-09 11:00:02 | PID:2072   | [32mINFO[0m | __main__             | post_init_extensions      | L366  | 🔧 Inicializando extensiones del bot...
2026-02-09 11:00:02 | PID:2072   | [32mINFO[0m | __main__             | load_roles_cache          | L165  | 🔄 Cargando cache de roles desde GROUP_ROLES...
2026-02-09 11:00:03 | PID:2072   | [32mINFO[0m | sheets_manager       | get_all_group_roles       | L1456 | 📊 Cargados 0 roles desde GROUP_ROLES
2026-02-09 11:00:03 | PID:2072   | [32mINFO[0m | __main__             | load_roles_cache          | L178  | ✅ Cache cargado: 0 asignaciones de roles
2026-02-09 11:00:03 | PID:2072   | [32mINFO[0m | __main__             | post_init_extensions      | L394  | ✅ Jobs de hibernación programados (22:00-06:00)
2026-02-09 11:00:03 | PID:2072   | [32mINFO[0m | __main__             | post_init_extensions      | L398  | ✅ Extensiones del bot inicializadas
2026-02-09 11:00:03 | PID:2072   | [32mINFO[0m | __main__             | post_init_extensions      | L366  | 🔧 Inicializando extensiones del bot...
2026-02-09 11:00:03 | PID:2072   | [32mINFO[0m | __main__             | load_roles_cache          | L165  | 🔄 Cargando cache de roles desde GROUP_ROLES...
2026-02-09 11:00:03 | PID:2072   | [32mINFO[0m | sheets_manager       | get_all_group_roles       | L1456 | 📊 Cargados 0 roles desde GROUP_ROLES
2026-02-09 11:00:03 | PID:2072   | [32mINFO[0m | __main__             | load_roles_cache          | L178  | ✅ Cache cargado: 0 asignaciones de roles
2026-02-09 11:00:03 | PID:2072   | [32mINFO[0m | __main__             | post_init_extensions      | L394  | ✅ Jobs de hibernación programados (22:00-06:00)
2026-02-09 11:00:03 | PID:2072   | [32mINFO[0m | __main__             | post_init_extensions      | L398  | ✅ Extensiones del bot inicializadas
2026-02-09 11:00:09 | PID:2072   | [33mWARNING[0m | __main__             | cmd_help                  | L607  | ⚠️ No se encontró imagen de ayuda en ninguna ubicación
2026-02-09 11:00:43 | PID:2072   | [32mINFO[0m | __main__             | handle_photo              | L1409 | 🆕 Usuario nuevo detectado enviando foto: Monchi (rol actual: observador). Auto-asignando 'vendedor'...
2026-02-09 11:00:44 | PID:2072   | [32mINFO[0m | sheets_manager       | set_user_role_in_group    | L1577 | ✅ Rol asignado: Monchi → vendedor en grupo -1003160329074
2026-02-09 11:01:02 | PID:2072   | [32mINFO[0m | __main__             | notify_superuser          | L506  | 📬 Notificación enviada al superusuario
2026-02-09 11:01:29 | PID:2072   | [32mINFO[0m | __main__             | cmd_setall_rol            | L1028 | 🎭 /setall_rol iniciado por superusuario en grupo -1003108035087
2026-02-09 11:01:29 | PID:2072   | [32mINFO[0m | sheets_manager       | get_all_group_roles       | L1456 | 📊 Cargados 1 roles desde GROUP_ROLES
2026-02-09 11:01:47 | PID:2072   | [32mINFO[0m | sheets_manager       | set_user_role_in_group    | L1577 | ✅ Rol asignado: Emanuel → supervisor en grupo -1003108035087
2026-02-09 11:01:48 | PID:2072   | [32mINFO[0m | sheets_manager       | set_user_role_in_group    | L1577 | ✅ Rol asignado: Cristian → supervisor en grupo -1003108035087
2026-02-09 11:01:48 | PID:2072   | [32mINFO[0m | __main__             | invalidate_role_cache     | L214  | 🔄 Cache de roles invalidado - se recargará en próxima consulta
2026-02-09 11:01:48 | PID:2072   | [32mINFO[0m | __main__             | save_role_changes         | L1370 | ✅ Roles actualizados: 2 cambios en grupo -1003108035087
2026-02-09 11:01:59 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L824  | 📝 Registrando imagen: UUID=637fc16c...
2026-02-09 11:02:00 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L873  | ✅ Imagen registrada correctamente
2026-02-09 11:02:57 | PID:2072   | [32mINFO[0m | __main__             | load_roles_cache          | L165  | 🔄 Cargando cache de roles desde GROUP_ROLES...
2026-02-09 11:02:57 | PID:2072   | [32mINFO[0m | sheets_manager       | get_all_group_roles       | L1456 | 📊 Cargados 3 roles desde GROUP_ROLES
2026-02-09 11:02:57 | PID:2072   | [32mINFO[0m | __main__             | load_roles_cache          | L178  | ✅ Cache cargado: 3 asignaciones de roles
2026-02-09 11:02:57 | PID:2072   | [32mINFO[0m | __main__             | handle_photo              | L1409 | 🆕 Usuario nuevo detectado enviando foto: Sergio Gustavo (rol actual: observador). Auto-asignando 'vendedor'...
2026-02-09 11:02:58 | PID:2072   | [32mINFO[0m | sheets_manager       | set_user_role_in_group    | L1577 | ✅ Rol asignado: Sergio Gustavo → vendedor en grupo -5040939393
2026-02-09 11:03:25 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L824  | 📝 Registrando imagen: UUID=bd9d5b6f...
2026-02-09 11:03:25 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L873  | ✅ Imagen registrada correctamente
2026-02-09 11:06:24 | PID:2072   | [31mERROR[0m | __main__             | error_handler             | L1840 | Error capturado por error_handler: httpx.RemoteProtocolError: Server disconnected without sending a response.
2026-02-09 11:06:24 | PID:2072   | [31mERROR[0m | __main__             | error_handler             | L1847 | Traceback completo:
2026-02-09 11:06:24 | PID:2072   | [31mERROR[0m | __main__             | error_handler             | L1848 | Traceback (most recent call last):
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_transports\default.py", line 101, in map_httpcore_exceptions
    yield
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_transports\default.py", line 394, in handle_async_request
    resp = await self._pool.handle_async_request(req)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\connection_pool.py", line 256, in handle_async_request
    raise exc from None
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\connection_pool.py", line 236, in handle_async_request
    response = await connection.handle_async_request(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\connection.py", line 103, in handle_async_request
    return await self._connection.handle_async_request(request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\http11.py", line 136, in handle_async_request
    raise exc
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\http11.py", line 106, in handle_async_request
    ) = await self._receive_response_headers(**kwargs)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\http11.py", line 177, in _receive_response_headers
    event = await self._receive_event(timeout=timeout)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\http11.py", line 231, in _receive_event
    raise RemoteProtocolError(msg)
httpcore.RemoteProtocolError: Server disconnected without sending a response.

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\request\_httpxrequest.py", line 279, in do_request
    res = await self._client.request(
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_client.py", line 1540, in request
    return await self.send(request, auth=auth, follow_redirects=follow_redirects)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_client.py", line 1629, in send
    response = await self._send_handling_auth(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_client.py", line 1657, in _send_handling_auth
    response = await self._send_handling_redirects(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_client.py", line 1694, in _send_handling_redirects
    response = await self._send_single_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_client.py", line 1730, in _send_single_request
    response = await transport.handle_async_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_transports\default.py", line 393, in handle_async_request
    with map_httpcore_exceptions():
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\contextlib.py", line 155, in __exit__
    self.gen.throw(typ, value, traceback)
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_transports\default.py", line 118, in map_httpcore_exceptions
    raise mapped_exc(message) from exc
httpx.RemoteProtocolError: Server disconnected without sending a response.

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\ext\_utils\networkloop.py", line 161, in network_retry_loop
    await do_action()
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\ext\_utils\networkloop.py", line 154, in do_action
    action_cb_task.result()
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\ext\_updater.py", line 340, in polling_action_cb
    updates = await self.bot.get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\ext\_extbot.py", line 671, in get_updates
    updates = await super().get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\_bot.py", line 4860, in get_updates
    await self._post(
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\_bot.py", line 703, in _post
    return await self._do_post(
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\ext\_extbot.py", line 369, in _do_post
    return await super()._do_post(
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\_bot.py", line 732, in _do_post
    result = await request.post(
             ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\request\_baserequest.py", line 198, in post
    result = await self._request_wrapper(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\request\_baserequest.py", line 305, in _request_wrapper
    code, payload = await self.do_request(
                    ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\request\_httpxrequest.py", line 303, in do_request
    raise NetworkError(f"httpx.{err.__class__.__name__}: {err}") from err
telegram.error.NetworkError: httpx.RemoteProtocolError: Server disconnected without sending a response.

2026-02-09 11:07:59 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L824  | 📝 Registrando imagen: UUID=13dbee50...
2026-02-09 11:08:00 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L873  | ✅ Imagen registrada correctamente
2026-02-09 11:08:03 | PID:2072   | [32mINFO[0m | sheets_manager       | update_status_by_uuid     | L907  | 🔄 Actualizando estado: UUID=13dbee50... → Rechazado
2026-02-09 11:08:05 | PID:2072   | [32mINFO[0m | sheets_manager       | update_status_by_uuid     | L935  | ✅ Estado actualizado correctamente
2026-02-09 11:09:45 | PID:2072   | [32mINFO[0m | sheets_manager       | register_known_user       | L1695 | 👤 Usuario registrado: Nacho (@) en grupo -1003355556463
2026-02-09 11:09:45 | PID:2072   | [32mINFO[0m | __main__             | handle_photo              | L1409 | 🆕 Usuario nuevo detectado enviando foto: Nacho (rol actual: observador). Auto-asignando 'vendedor'...
2026-02-09 11:09:45 | PID:2072   | [32mINFO[0m | sheets_manager       | set_user_role_in_group    | L1577 | ✅ Rol asignado: Nacho → vendedor en grupo -1003355556463
2026-02-09 11:10:07 | PID:2072   | [32mINFO[0m | __main__             | handle_photo              | L1409 | 🆕 Usuario nuevo detectado enviando foto: Luciano (rol actual: observador). Auto-asignando 'vendedor'...
2026-02-09 11:10:08 | PID:2072   | [32mINFO[0m | sheets_manager       | set_user_role_in_group    | L1577 | ✅ Rol asignado: Luciano → vendedor en grupo -5069978844
2026-02-09 11:10:12 | PID:2072   | [33mWARNING[0m | apscheduler.executors.default | run_coroutine_job         | L176  | Run time of job "update_host_heartbeat (trigger: interval[0:01:00], next run at: 2026-02-09 14:11:11 UTC)" was missed by 0:00:01.353269
2026-02-09 11:10:23 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L824  | 📝 Registrando imagen: UUID=9a87f598...
2026-02-09 11:10:24 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L873  | ✅ Imagen registrada correctamente
2026-02-09 11:11:03 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L824  | 📝 Registrando imagen: UUID=68d191e7...
2026-02-09 11:11:04 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L873  | ✅ Imagen registrada correctamente
2026-02-09 11:15:33 | PID:2072   | [31mERROR[0m | __main__             | error_handler             | L1840 | Error capturado por error_handler: httpx.RemoteProtocolError: Server disconnected without sending a response.
2026-02-09 11:15:33 | PID:2072   | [31mERROR[0m | __main__             | error_handler             | L1847 | Traceback completo:
2026-02-09 11:15:33 | PID:2072   | [31mERROR[0m | __main__             | error_handler             | L1848 | Traceback (most recent call last):
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_transports\default.py", line 101, in map_httpcore_exceptions
    yield
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_transports\default.py", line 394, in handle_async_request
    resp = await self._pool.handle_async_request(req)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\connection_pool.py", line 256, in handle_async_request
    raise exc from None
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\connection_pool.py", line 236, in handle_async_request
    response = await connection.handle_async_request(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\connection.py", line 103, in handle_async_request
    return await self._connection.handle_async_request(request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\http11.py", line 136, in handle_async_request
    raise exc
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\http11.py", line 106, in handle_async_request
    ) = await self._receive_response_headers(**kwargs)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\http11.py", line 177, in _receive_response_headers
    event = await self._receive_event(timeout=timeout)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\http11.py", line 231, in _receive_event
    raise RemoteProtocolError(msg)
httpcore.RemoteProtocolError: Server disconnected without sending a response.

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\request\_httpxrequest.py", line 279, in do_request
    res = await self._client.request(
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_client.py", line 1540, in request
    return await self.send(request, auth=auth, follow_redirects=follow_redirects)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_client.py", line 1629, in send
    response = await self._send_handling_auth(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_client.py", line 1657, in _send_handling_auth
    response = await self._send_handling_redirects(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_client.py", line 1694, in _send_handling_redirects
    response = await self._send_single_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_client.py", line 1730, in _send_single_request
    response = await transport.handle_async_request(request)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_transports\default.py", line 393, in handle_async_request
    with map_httpcore_exceptions():
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\contextlib.py", line 155, in __exit__
    self.gen.throw(typ, value, traceback)
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_transports\default.py", line 118, in map_httpcore_exceptions
    raise mapped_exc(message) from exc
httpx.RemoteProtocolError: Server disconnected without sending a response.

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\ext\_utils\networkloop.py", line 161, in network_retry_loop
    await do_action()
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\ext\_utils\networkloop.py", line 154, in do_action
    action_cb_task.result()
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\ext\_updater.py", line 340, in polling_action_cb
    updates = await self.bot.get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\ext\_extbot.py", line 671, in get_updates
    updates = await super().get_updates(
              ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\_bot.py", line 4860, in get_updates
    await self._post(
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\_bot.py", line 703, in _post
    return await self._do_post(
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\ext\_extbot.py", line 369, in _do_post
    return await super()._do_post(
           ^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\_bot.py", line 732, in _do_post
    result = await request.post(
             ^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\request\_baserequest.py", line 198, in post
    result = await self._request_wrapper(
             ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\request\_baserequest.py", line 305, in _request_wrapper
    code, payload = await self.do_request(
                    ^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\telegram\request\_httpxrequest.py", line 303, in do_request
    raise NetworkError(f"httpx.{err.__class__.__name__}: {err}") from err
telegram.error.NetworkError: httpx.RemoteProtocolError: Server disconnected without sending a response.

2026-02-09 11:16:43 | PID:2072   | [32mINFO[0m | sheets_manager       | register_known_user       | L1695 | 👤 Usuario registrado: Guille (@) en grupo -1003187635276
2026-02-09 11:16:43 | PID:2072   | [32mINFO[0m | __main__             | handle_photo              | L1409 | 🆕 Usuario nuevo detectado enviando foto: Guille (rol actual: observador). Auto-asignando 'vendedor'...
2026-02-09 11:16:43 | PID:2072   | [32mINFO[0m | sheets_manager       | set_user_role_in_group    | L1577 | ✅ Rol asignado: Guille → vendedor en grupo -1003187635276
2026-02-09 11:17:01 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L824  | 📝 Registrando imagen: UUID=9cc9164d...
2026-02-09 11:17:02 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L873  | ✅ Imagen registrada correctamente
2026-02-09 11:20:13 | PID:2072   | [32mINFO[0m | __main__             | handle_photo              | L1409 | 🆕 Usuario nuevo detectado enviando foto: Eugenia (rol actual: observador). Auto-asignando 'vendedor'...
2026-02-09 11:20:14 | PID:2072   | [32mINFO[0m | sheets_manager       | set_user_role_in_group    | L1577 | ✅ Rol asignado: Eugenia → vendedor en grupo -4895023920
2026-02-09 11:20:33 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L824  | 📝 Registrando imagen: UUID=bd721e6a...
2026-02-09 11:20:33 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L873  | ✅ Imagen registrada correctamente
2026-02-09 11:23:36 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L824  | 📝 Registrando imagen: UUID=7eea3df6...
2026-02-09 11:23:38 | PID:2072   | [32mINFO[0m | sheets_manager       | register_image            | L873  | ✅ Imagen registrada correctamente
2026-02-09 11:23:38 | PID:2072   | [33mWARNING[0m | apscheduler.executors.default | run_coroutine_job         | L176  | Run time of job "sync_telegram_job (trigger: interval[0:00:30], next run at: 2026-02-09 14:24:06 UTC)" was missed by 0:00:02.023052
2026-02-09 11:24:01 | PID:2072   | [31mERROR[0m | __main__             | error_handler             | L1840 | Error capturado por error_handler: httpx.RemoteProtocolError: Server disconnected without sending a response.
2026-02-09 11:24:01 | PID:2072   | [31mERROR[0m | __main__             | error_handler             | L1847 | Traceback completo:
2026-02-09 11:24:01 | PID:2072   | [31mERROR[0m | __main__             | error_handler             | L1848 | Traceback (most recent call last):
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_transports\default.py", line 101, in map_httpcore_exceptions
    yield
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpx\_transports\default.py", line 394, in handle_async_request
    resp = await self._pool.handle_async_request(req)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\connection_pool.py", line 256, in handle_async_request
    raise exc from None
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\connection_pool.py", line 236, in handle_async_request
    response = await connection.handle_async_request(
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\connection.py", line 103, in handle_async_request
    return await self._connection.handle_async_request(request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\http11.py", line 136, in handle_async_request
    raise exc
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\http11.py", line 106, in handle_async_request
    ) = await self._receive_response_headers(**kwargs)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\cigar\AppData\Local\Programs\Python\Python311\Lib\site-packages\httpcore\_async\http11.py", line 177, in _receive_response_headers
    event = await self._receive_event(timeout=timeout)
